,Unnamed: 0,Prod5,brand_desc,Prod6,YEAR_c,WEEK_c,month_c,START_DATE,END_DATE,Region,m_sku_cd,m_sku_desc,tons,gsv,zcon,zpr1,y400,min_con_price_per_gram,avg_con_price_per_gram,max_con_price_per_gram,media_spend_value,tons_lag18,tons_lag19,tons_lag20,tons_lag21,tons_lagdiff_18_19,tons_lagdiff_19_20,tons_lagdiff_20_21,tons_rollingmean_18_19_20,media_lag_1,media_lag_2,media_lag_3,media_lag_4,media_lagdiff_1_2,media_lagdiff_2_3,media_lagdiff_3_4,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lagdiff_1_2,price_lagdiff_2_3,price_lagdiff_3_4,sec_vol,sec_val,incentive_applied_pop_count,bonus,freeitems,unit,kg,bonus_flag,freeItems_flag,unit_flag,kg_flag,max_bonus,max_freeitems,max_unit,max_kg,min_bonus,min_freeitems,min_unit,min_kg,avg_bonus,avg_freeitems,avg_unit,avg_kg,incentive_applied_pop_count_lag_1,incentive_applied_pop_count_lag_2,incentive_applied_pop_count_lag_3,incentive_applied_pop_count_lag_4,incentive_applied_pop_count_lagdiff_1_2,incentive_applied_pop_count_lagdiff_2_3,incentive_applied_pop_count_lagdiff_3_4,bonus_lag_1,bonus_lag_2,bonus_lag_3,bonus_lag_4,bonus_lagdiff_1_2,bonus_lagdiff_2_3,bonus_lagdiff_3_4,freeitems_lag_1,freeitems_lag_2,freeitems_lag_3,freeitems_lag_4,freeitems_lagdiff_1_2,freeitems_lagdiff_2_3,freeitems_lagdiff_3_4,unit_lag_1,unit_lag_2,unit_lag_3,unit_lag_4,unit_lagdiff_1_2,unit_lagdiff_2_3,unit_lagdiff_3_4,kg_lag_1,kg_lag_2,kg_lag_3,kg_lag_4,kg_lagdiff_1_2,kg_lagdiff_2_3,kg_lagdiff_3_4,incentive_applied_pop_count_lead_1,incentive_applied_pop_count_lead_2,incentive_applied_pop_count_leaddiff_1_2,bonus_lead_1,bonus_lead_2,bonus_leaddiff_1_2,freeitems_lead_1,freeitems_lead_2,freeitems_leaddiff_1_2,unit_lead_1,unit_lead_2,unit_leaddiff_1_2,kg_lead_1,kg_lead_2,kg_leaddiff_1_2
10248,10248,473440041,,473440041B1,2017,39,9,2017-09-25,10/1/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.153,278118.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,329700.0,0.275,0.16,0.096,0.299,0.115,0.064,-0.203,0.177,329700.0,329700.0,329700.0,263200.0,0.0,0.0,66500.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10268,10268,473440041,,473440041B1,2015,38,9,2015-09-14,9/20/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.212,351819.6,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,3696700.0,0.5529999999999999,0.16,0.34600000000000003,0.222,0.39299999999999996,-0.18600000000000003,0.124,0.353,3696700.0,3696700.0,2660700.0,2660700.0,0.0,1036000.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10288,10288,473440041,,473440041B1,2018,3,1,2018-01-15,1/21/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.248,447596.8,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,6512100.0,0.142,0.158,0.213,0.295,-0.016,-0.055,-0.08199999999999999,0.171,6512100.0,8512000.0,8591100.0,8591100.0,-1999900.0,-79100.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10308,10308,473440041,,473440041B1,2015,52,12,2015-12-21,12/31/2015,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.214,355817.55,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,20300.0,0.396,0.253,0.284,0.122,0.14300000000000002,-0.031,0.162,0.311,20300.0,20300.0,20300.0,553700.0,0.0,0.0,-533400.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10328,10328,473440041,,473440041B1,2018,19,5,2018-05-07,5/13/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.498,908230.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,3229100.0,0.29,0.151,0.111,0.27,0.139,0.04,-0.159,0.184,3229100.0,5217800.0,5217800.0,5217800.0,-1988700.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10348,10348,473440041,,473440041B1,2016,29,7,2016-07-11,7/17/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.105,179907.75,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,3444000.0,0.161,0.158,0.22399999999999998,0.127,0.003,-0.066,0.09699999999999999,0.18100000000000002,3444000.0,3444000.0,2787600.0,2295300.0,0.0,656400.0,492300.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10368,10368,473440041,,473440041B1,2018,35,8,2018-08-27,9/2/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.429,777862.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,12162500.0,0.314,0.134,0.937,0.517,0.18,-0.8029999999999999,0.42,0.46166666700000003,12162500.0,12162500.0,12162500.0,4819500.0,0.0,0.0,7343000.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10388,10388,473440041,,473440041B1,2016,25,6,2016-06-13,6/19/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.23600000000000002,399795.0,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2295300.0,0.1,0.306,0.135,0.13699999999999998,-0.20600000000000002,0.171,-0.002,0.180333333,2295300.0,2295300.0,2206900.0,1985200.0,0.0,88400.0,221700.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10408,10408,473440041,,473440041B1,2018,51,12,2018-12-17,12/23/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.271,495398.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,1999900.0,0.073,0.599,0.38,0.29600000000000004,-0.526,0.21899999999999997,0.084,0.35066666700000004,1999900.0,1999900.0,3899700.0,3899700.0,0.0,-1899800.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10468,10468,473440041,,473440041B1,2016,45,11,2016-10-31,11/6/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.419,703639.2,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,6188700.0,0.094,0.239,0.23600000000000002,0.299,-0.145,0.003,-0.063,0.18966666699999998,5796000.0,3439800.0,3439800.0,3439800.0,2356200.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10628,10628,473440041,,473440041B1,2017,32,8,2017-08-07,8/13/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.40399999999999997,722760.15,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,263200.0,0.133,0.363,0.18899999999999997,0.46399999999999997,-0.23,0.174,-0.275,0.228333333,203700.0,203700.0,203700.0,203700.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10708,10708,473440041,,473440041B1,2018,12,3,2018-03-19,3/25/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.753,1364518.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,7162400.0,0.306,0.233,0.337,0.17800000000000002,0.073,-0.10400000000000001,0.159,0.292,7162400.0,7162400.0,8942500.0,8942500.0,0.0,-1780100.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17890,17890,473440041,,473440041B1,2018,44,10,2018-10-29,11/4/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.275,499744.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,6519800.0,0.289,0.25,0.27399999999999997,0.478,0.039,-0.024,-0.204,0.271,6519800.0,6519800.0,6519800.0,6519800.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17928,17928,473440041,,473440041B1,2018,30,7,2018-07-23,7/29/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.29600000000000004,534508.8,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,4819500.0,0.753,0.047,0.27699999999999997,0.406,0.706,-0.23,-0.129,0.359,4819500.0,4819500.0,4819500.0,1948800.0,0.0,0.0,2870700.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17947,17947,473440041,,473440041B1,2018,9,2,2018-02-26,3/4/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.406,738752.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,8942500.0,0.17800000000000002,0.22699999999999998,0.315,0.355,-0.049,-0.08800000000000001,-0.04,0.24,8942500.0,8942500.0,8942500.0,6512100.0,0.0,0.0,2430400.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17966,17966,473440041,,473440041B1,2018,16,4,2018-04-16,4/22/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.134,243353.6,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,5217800.0,0.27,0.278,0.34600000000000003,0.396,-0.008,-0.068,-0.05,0.298,5217800.0,5217800.0,7162400.0,7162400.0,0.0,-1944600.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18023,18023,473440041,,473440041B1,2018,38,9,2018-09-17,9/23/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.057,104294.4,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,8500100.0,0.299,0.498,0.31,0.314,-0.19899999999999998,0.188,-0.004,0.369,8500100.0,8500100.0,12162500.0,12162500.0,0.0,-3662400.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18346,18346,473440041,,473440041B1,2018,1,1,2018-01-01,1/7/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.29,530163.2,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,8512000.0,0.213,0.295,0.294,0.40399999999999997,-0.08199999999999999,0.001,-0.11,0.267333333,8591100.0,8591100.0,8591100.0,8591100.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18365,18365,473440041,,473440041B1,2018,18,4,2018-04-30,5/6/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.31,564928.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,3229100.0,0.151,0.111,0.27,0.278,0.04,-0.159,-0.008,0.177333333,5217800.0,5217800.0,5217800.0,5217800.0,0.0,0.0,0.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18384,18384,473440041,,473440041B1,2018,26,6,2018-06-25,7/1/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.289,521472.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,1948800.0,0.24600000000000002,0.27899999999999997,0.424,0.342,-0.033,-0.145,0.08199999999999999,0.316333333,1948800.0,1948800.0,1948800.0,3229100.0,0.0,0.0,-1280300.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18422,18422,473440041,,473440041B1,2018,5,1,2018-01-29,2/4/2018,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.342,621420.8,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,6512100.0,0.153,0.267,0.142,0.158,-0.114,0.125,-0.016,0.18733333300000002,6512100.0,6512100.0,6512100.0,8512000.0,0.0,0.0,-1999900.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18479,18479,473440041,,473440041B1,2017,12,3,2017-03-20,3/26/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.18899999999999997,315838.05,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,985600.0,0.098,0.419,0.271,0.183,-0.321,0.14800000000000002,0.08800000000000001,0.26266666699999996,985600.0,985600.0,1043700.0,1043700.0,0.0,-58100.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18517,18517,473440041,,473440041B1,2017,48,11,2017-11-27,12/3/2017,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.34600000000000003,630112.0,4854.87,4121.8975,-5.57,46.712379999999996,48.068020000000004,50.774359999999994,11726400.0,0.23199999999999998,0.11599999999999999,0.19699999999999998,0.14,0.11599999999999999,-0.081,0.057,0.181666667,11726400.0,11726400.0,11726400.0,4505200.0,0.0,0.0,7221200.0,48.068020000000004,48.068020000000004,48.068020000000004,48.068020000000004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18536,18536,473440041,,473440041B1,2016,49,12,2016-11-28,12/4/2016,LAHORE,MSPK65152064,PONDS FOAM WHT BEAUTY 4x6x100g,0.198,335827.8,4763.756670000001,4047.33,-5.54,46.712379999999996,47.16591,47.39267,2977800.0,0.375,0.23600000000000002,0.105,0.17,0.139,0.131,-0.065,0.238666667,4353900.0,6188700.0,6188700.0,6188700.0,-1834800.0,0.0,0.0,47.16591,47.16591,47.16591,47.16591,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
